timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1538058301532,2,GetAll Pets Request,200,,Load Tests 1-49,text,true,,3508,138,2,2,http://10.0.10.10:9966/petclinic/api/pets/,2,1,0,0,0
1538058301533,3,GetAll Owners Request,200,,Load Tests 1-50,text,true,,3242,140,2,3,http://10.0.10.10:9966/petclinic/api/owners/,3,0,1
1538058301534,3,GetAll Owners Request,200,,Load Tests 1-49,text,true,,3242,140,2,3,http://10.0.10.10:9966/petclinic/api/owners/,3,0,1
1538058301537,3,GetAll Pets Request,200,,Load Tests 1-49,text,true,,3508,138,2,3,http://10.0.10.10:9966/petclinic/api/pets/,3,1,0,0,0
1538058301536,9,GetAll Pets Request,200,,Load Tests 1-50,text,true,,3508,138,2,3,http://10.0.10.10:9966/petclinic/api/pets/,4,1,0,0,0
1538058301540,8,GetAll Owners Request,200,,Load Tests 1-49,text,true,,3242,140,2,3,http://10.0.10.10:9966/petclinic/api/owners/,8,0,5
1538058301545,4,GetAll Owners Request,200,,Load Tests 1-50,text,true,,3242,140,2,3,http://10.0.10.10:9966/petclinic/api/owners/,4,0,0
1538058301548,3,GetAll Pets Request,200,,Load Tests 1-49,text,true,,3508,138,3,4,http://10.0.10.10:9966/petclinic/api/pets/,3,1,0,0,0
1538058301549,3,GetAll Pets Request,200,,Load Tests 1-50,text,true,,3508,138,3,4,http://10.0.10.10:9966/petclinic/api/pets/,3,1,0,0,0
1538058301550,5,GetAll Owners Request,200,,Load Tests 1-48,text,true,,3242,140,3,4,http://10.0.10.10:9966/petclinic/api/owners/,4,0,1
1538058301552,4,GetAll Owners Request,200,,Load Tests 1-50,text,true,,3242,140,3,4,http://10.0.10.10:9966/petclinic/api/owners/,4,0,0
1538058301555,8,GetAll Pets Request,200,,Load Tests 1-48,text,true,,3508,138,3,4,http://10.0.10.10:9966/petclinic/api/pets/,8,1,0,0,0
1538058301556,9,GetAll Pets Request,200,,Load Tests 1-50,text,true,,3508,138,3,4,http://10.0.10.10:9966/petclinic/api/pets/,9,1,0,0,0
1538058301551,15,GetAll Owners Request,200,,Load Tests 1-49,text,true,,3242,140,3,4,http://10.0.10.10:9966/petclinic/api/owners/,6,0,1
1538058301563,5,GetAll Owners Request,200,,Load Tests 1-48,text,true,,3242,140,3,4,http://10.0.10.10:9966/petclinic/api/owners/,5,0,1
1538058301565,3,GetAll Owners Request,200,,Load Tests 1-50,text,true,,3242,140,3,4,http://10.0.10.10:9966/petclinic/api/owners/,3,0,0
1538058301566,4,GetAll Pets Request,200,,Load Tests 1-49,text,true,,3508,138,3,4,http://10.0.10.10:9966/petclinic/api/pets/,4,1,0,0,0
1538058301570,7,GetAll Owners Request,200,,Load Tests 1-49,text,true,,3242,140,3,4,http://10.0.10.10:9966/petclinic/api/owners/,7,0,4
1538058301568,9,GetAll Pets Request,200,,Load Tests 1-50,text,true,,3508,138,3,4,http://10.0.10.10:9966/petclinic/api/pets/,9,1,0,0,0
1538058301577,2,GetAll Pets Request,200,,Load Tests 1-49,text,true,,3508,138,3,4,http://10.0.10.10:9966/petclinic/api/pets/,2,1,0,0,0
1538058301568,11,GetAll Pets Request,200,,Load Tests 1-48,text,true,,3508,138,3,4,http://10.0.10.10:9966/petclinic/api/pets/,11,1,0,0,0
1538058301577,4,GetAll Owners Request,200,,Load Tests 1-50,text,true,,3242,140,3,4,http://10.0.10.10:9966/petclinic/api/owners/,4,0,0
1538058301579,4,GetAll Owners Request,200,,Load Tests 1-49,text,true,,3242,140,3,4,http://10.0.10.10:9966/petclinic/api/owners/,4,0,1
1538058301579,6,GetAll Owners Request,200,,Load Tests 1-48,text,true,,3242,140,3,4,http://10.0.10.10:9966/petclinic/api/owners/,5,0,2
1538058301581,4,GetAll Pets Request,200,,Load Tests 1-50,text,true,,3508,138,3,4,http://10.0.10.10:9966/petclinic/api/pets/,4,1,0,0,0
1538058301585,3,GetAll Pets Request,200,,Load Tests 1-48,text,true,,3508,138,3,4,http://10.0.10.10:9966/petclinic/api/pets/,3,1,0,0,0
1538058301583,6,GetAll Pets Request,200,,Load Tests 1-49,text,true,,3508,138,3,4,http://10.0.10.10:9966/petclinic/api/pets/,6,1,0,0,0
1538058301585,5,GetAll Owners Request,200,,Load Tests 1-50,text,true,,3242,140,3,4,http://10.0.10.10:9966/petclinic/api/owners/,5,0,1
1538058301588,5,GetAll Owners Request,200,,Load Tests 1-48,text,true,,3242,140,4,5,http://10.0.10.10:9966/petclinic/api/owners/,5,0,1
1538058301590,5,GetAll Owners Request,200,,Load Tests 1-49,text,true,,3242,140,4,5,http://10.0.10.10:9966/petclinic/api/owners/,5,0,0
1538058301590,8,GetAll Owners Request,200,,Load Tests 1-47,text,true,,3242,140,4,5,http://10.0.10.10:9966/petclinic/api/owners/,8,0,0
1538058301595,3,GetAll Pets Request,200,,Load Tests 1-49,text,true,,3508,138,4,5,http://10.0.10.10:9966/petclinic/api/pets/,3,1,0,0,0
1538058301593,6,GetAll Pets Request,200,,Load Tests 1-48,text,true,,3508,138,4,5,http://10.0.10.10:9966/petclinic/api/pets/,6,1,0,0,0
1538058301590,10,GetAll Pets Request,200,,Load Tests 1-50,text,true,,3508,138,4,5,http://10.0.10.10:9966/petclinic/api/pets/,10,1,0,0,0
1538058301598,4,GetAll Pets Request,200,,Load Tests 1-47,text,true,,3508,138,4,5,http://10.0.10.10:9966/petclinic/api/pets/,3,1,0,0,0
1538058301599,3,GetAll Owners Request,200,,Load Tests 1-49,text,true,,3242,140,4,5,http://10.0.10.10:9966/petclinic/api/owners/,2,0,0
1538058301600,3,GetAll Owners Request,200,,Load Tests 1-50,text,true,,3242,140,4,5,http://10.0.10.10:9966/petclinic/api/owners/,3,0,0
1538058301600,7,GetAll Owners Request,200,,Load Tests 1-48,text,true,,3242,140,4,5,http://10.0.10.10:9966/petclinic/api/owners/,7,0,0
1538058301604,5,GetAll Pets Request,200,,Load Tests 1-50,text,true,,3508,138,4,5,http://10.0.10.10:9966/petclinic/api/pets/,5,1,0,0,0
1538058301602,8,GetAll Owners Request,200,,Load Tests 1-47,text,true,,3242,140,4,5,http://10.0.10.10:9966/petclinic/api/owners/,8,0,0
1538058301609,3,GetAll Owners Request,200,,Load Tests 1-50,text,true,,3242,140,4,5,http://10.0.10.10:9966/petclinic/api/owners/,3,0,0
1538058301602,10,GetAll Pets Request,200,,Load Tests 1-49,text,true,,3508,138,4,5,http://10.0.10.10:9966/petclinic/api/pets/,10,1,0,0,0
1538058301608,7,GetAll Pets Request,200,,Load Tests 1-48,text,true,,3508,138,4,5,http://10.0.10.10:9966/petclinic/api/pets/,6,1,0,0,0
1538058301612,5,GetAll Pets Request,200,,Load Tests 1-50,text,true,,3508,138,4,5,http://10.0.10.10:9966/petclinic/api/pets/,5,1,0,0,0
1538058301612,6,GetAll Owners Request,200,,Load Tests 1-49,text,true,,3242,140,4,5,http://10.0.10.10:9966/petclinic/api/owners/,6,0,1
1538058301615,5,GetAll Owners Request,200,,Load Tests 1-48,text,true,,3242,140,4,5,http://10.0.10.10:9966/petclinic/api/owners/,4,0,0
1538058301610,10,GetAll Pets Request,200,,Load Tests 1-47,text,true,,3508,138,4,5,http://10.0.10.10:9966/petclinic/api/pets/,10,1,0,0,0
1538058301618,4,GetAll Pets Request,200,,Load Tests 1-49,text,true,,3508,138,4,5,http://10.0.10.10:9966/petclinic/api/pets/,4,1,0,0,0
1538058301620,2,GetAll Pets Request,200,,Load Tests 1-48,text,true,,3508,138,4,5,http://10.0.10.10:9966/petclinic/api/pets/,2,1,0,0,0
1538058301617,7,GetAll Owners Request,200,,Load Tests 1-50,text,true,,3242,140,4,5,http://10.0.10.10:9966/petclinic/api/owners/,6,0,1
1538058301620,5,GetAll Owners Request,200,,Load Tests 1-47,text,true,,3242,140,4,5,http://10.0.10.10:9966/petclinic/api/owners/,5,0,1
1538058301623,4,GetAll Owners Request,200,,Load Tests 1-48,text,true,,3242,140,4,5,http://10.0.10.10:9966/petclinic/api/owners/,4,0,0
1538058301622,5,GetAll Owners Request,200,,Load Tests 1-49,text,true,,3242,140,4,5,http://10.0.10.10:9966/petclinic/api/owners/,5,0,0
1538058301624,5,GetAll Pets Request,200,,Load Tests 1-50,text,true,,3508,138,4,5,http://10.0.10.10:9966/petclinic/api/pets/,4,1,0,0,0
1538058301625,4,GetAll Pets Request,200,,Load Tests 1-47,text,true,,3508,138,4,5,http://10.0.10.10:9966/petclinic/api/pets/,3,1,0,0,0
1538058301627,4,GetAll Pets Request,200,,Load Tests 1-48,text,true,,3508,138,5,6,http://10.0.10.10:9966/petclinic/api/pets/,4,1,0,0,0
1538058301627,6,GetAll Pets Request,200,,Load Tests 1-49,text,true,,3508,138,5,6,http://10.0.10.10:9966/petclinic/api/pets/,5,1,0,0,0
1538058301630,4,GetAll Owners Request,200,,Load Tests 1-46,text,true,,3242,140,5,7,http://10.0.10.10:9966/petclinic/api/owners/,4,0,1
1538058301629,5,GetAll Owners Request,200,,Load Tests 1-47,text,true,,3242,140,5,7,http://10.0.10.10:9966/petclinic/api/owners/,5,0,0
1538058301629,7,GetAll Owners Request,200,,Load Tests 1-50,text,true,,3242,140,5,7,http://10.0.10.10:9966/petclinic/api/owners/,7,0,0
1538058301634,4,GetAll Pets Request,200,,Load Tests 1-46,text,true,,3508,138,5,7,http://10.0.10.10:9966/petclinic/api/pets/,4,1,0,0,0
1538058301636,2,GetAll Pets Request,200,,Load Tests 1-50,text,true,,3508,138,5,7,http://10.0.10.10:9966/petclinic/api/pets/,2,1,0,0,0
1538058301633,6,GetAll Owners Request,200,,Load Tests 1-49,text,true,,3242,140,5,7,http://10.0.10.10:9966/petclinic/api/owners/,6,0,1
1538058301631,12,GetAll Owners Request,200,,Load Tests 1-48,text,true,,3242,140,5,7,http://10.0.10.10:9966/petclinic/api/owners/,11,0,1
1538058301639,4,GetAll Pets Request,200,,Load Tests 1-49,text,true,,3508,138,5,7,http://10.0.10.10:9966/petclinic/api/pets/,4,1,0,0,0
1538058301638,7,GetAll Owners Request,200,,Load Tests 1-50,text,true,,3242,140,5,7,http://10.0.10.10:9966/petclinic/api/owners/,7,0,1
1538058301638,7,GetAll Owners Request,200,,Load Tests 1-46,text,true,,3242,140,5,7,http://10.0.10.10:9966/petclinic/api/owners/,7,0,0
1538058301643,3,GetAll Owners Request,200,,Load Tests 1-49,text,true,,3242,140,5,7,http://10.0.10.10:9966/petclinic/api/owners/,3,0,1
1538058301634,14,GetAll Pets Request,200,,Load Tests 1-47,text,true,,3508,138,5,7,http://10.0.10.10:9966/petclinic/api/pets/,14,1,0,0,0
1538058301647,3,GetAll Pets Request,200,,Load Tests 1-49,text,true,,3508,138,5,7,http://10.0.10.10:9966/petclinic/api/pets/,3,1,0,0,0
1538058301643,8,GetAll Pets Request,200,,Load Tests 1-48,text,true,,3508,138,5,7,http://10.0.10.10:9966/petclinic/api/pets/,8,1,0,0,0
1538058301645,8,GetAll Pets Request,200,,Load Tests 1-46,text,true,,3508,138,5,7,http://10.0.10.10:9966/petclinic/api/pets/,8,1,0,0,0
1538058301645,9,GetAll Pets Request,200,,Load Tests 1-50,text,true,,3508,138,5,7,http://10.0.10.10:9966/petclinic/api/pets/,9,1,0,0,0
1538058301653,4,GetAll Owners Request,200,,Load Tests 1-46,text,true,,3242,140,5,7,http://10.0.10.10:9966/petclinic/api/owners/,3,0,0
1538058301648,9,GetAll Owners Request,200,,Load Tests 1-47,text,true,,3242,140,5,7,http://10.0.10.10:9966/petclinic/api/owners/,9,0,1
1538058301650,8,GetAll Owners Request,200,,Load Tests 1-49,text,true,,3242,140,5,7,http://10.0.10.10:9966/petclinic/api/owners/,8,0,2
1538058301658,3,GetAll Pets Request,200,,Load Tests 1-46,text,true,,3508,138,5,7,http://10.0.10.10:9966/petclinic/api/pets/,3,1,0,0,0
1538058301658,3,GetAll Pets Request,200,,Load Tests 1-47,text,true,,3508,138,5,7,http://10.0.10.10:9966/petclinic/api/pets/,3,1,0,0,0
1538058301658,4,GetAll Pets Request,200,,Load Tests 1-49,text,true,,3508,138,5,7,http://10.0.10.10:9966/petclinic/api/pets/,4,1,0,0,0
1538058301654,10,GetAll Owners Request,200,,Load Tests 1-50,text,true,,3242,140,5,7,http://10.0.10.10:9966/petclinic/api/owners/,10,0,0
1538058301664,5,GetAll Pets Request,200,,Load Tests 1-50,text,true,,3508,138,5,7,http://10.0.10.10:9966/petclinic/api/pets/,3,1,0,0,0
1538058301661,10,GetAll Owners Request,200,,Load Tests 1-46,text,true,,3242,140,6,8,http://10.0.10.10:9966/petclinic/api/owners/,10,0,1
1538058301662,10,GetAll Owners Request,200,,Load Tests 1-49,text,true,,3242,140,6,8,http://10.0.10.10:9966/petclinic/api/owners/,10,0,1
1538058301662,11,GetAll Owners Request,200,,Load Tests 1-47,text,true,,3242,140,6,8,http://10.0.10.10:9966/petclinic/api/owners/,11,0,1
1538058301670,5,GetAll Owners Request,200,,Load Tests 1-45,text,true,,3242,140,6,8,http://10.0.10.10:9966/petclinic/api/owners/,5,0,1
1538058301669,7,GetAll Owners Request,200,,Load Tests 1-50,text,true,,3242,140,6,8,http://10.0.10.10:9966/petclinic/api/owners/,7,0,1
1538058301673,4,GetAll Pets Request,200,,Load Tests 1-47,text,true,,3508,138,6,8,http://10.0.10.10:9966/petclinic/api/pets/,4,1,0,0,0
1538058301672,7,GetAll Pets Request,200,,Load Tests 1-49,text,true,,3508,138,6,8,http://10.0.10.10:9966/petclinic/api/pets/,7,1,0,0,0
1538058301675,6,GetAll Pets Request,200,,Load Tests 1-45,text,true,,3508,138,6,8,http://10.0.10.10:9966/petclinic/api/pets/,6,1,0,0,0
1538058301671,11,GetAll Pets Request,200,,Load Tests 1-46,text,true,,3508,138,6,8,http://10.0.10.10:9966/petclinic/api/pets/,11,1,0,0,0
1538058301680,4,GetAll Owners Request,200,,Load Tests 1-49,text,true,,3242,140,6,8,http://10.0.10.10:9966/petclinic/api/owners/,4,0,0
1538058301677,9,GetAll Owners Request,200,,Load Tests 1-47,text,true,,3242,140,6,8,http://10.0.10.10:9966/petclinic/api/owners/,9,0,1
1538058301651,37,GetAll Owners Request,200,,Load Tests 1-48,text,true,,3242,140,6,8,http://10.0.10.10:9966/petclinic/api/owners/,36,0,1
1538058301676,12,GetAll Pets Request,200,,Load Tests 1-50,text,true,,3508,138,6,8,http://10.0.10.10:9966/petclinic/api/pets/,12,1,0,0,0
1538058301681,9,GetAll Owners Request,200,,Load Tests 1-45,text,true,,3242,140,6,8,http://10.0.10.10:9966/petclinic/api/owners/,9,0,1
1538058301686,5,GetAll Pets Request,200,,Load Tests 1-47,text,true,,3508,138,6,8,http://10.0.10.10:9966/petclinic/api/pets/,4,1,0,0,0
1538058301684,8,GetAll Pets Request,200,,Load Tests 1-49,text,true,,3508,138,6,8,http://10.0.10.10:9966/petclinic/api/pets/,8,1,0,0,0
1538058301688,7,GetAll Owners Request,200,,Load Tests 1-50,text,true,,3242,140,6,8,http://10.0.10.10:9966/petclinic/api/owners/,7,0,1
1538058301688,7,GetAll Pets Request,200,,Load Tests 1-48,text,true,,3508,138,6,8,http://10.0.10.10:9966/petclinic/api/pets/,6,1,0,0,0
1538058301682,15,GetAll Owners Request,200,,Load Tests 1-46,text,true,,3242,140,6,8,http://10.0.10.10:9966/petclinic/api/owners/,15,0,1
1538058301692,6,GetAll Owners Request,200,,Load Tests 1-49,text,true,,3242,140,6,8,http://10.0.10.10:9966/petclinic/api/owners/,6,0,1
1538058301695,3,GetAll Pets Request,200,,Load Tests 1-50,text,true,,3508,138,6,8,http://10.0.10.10:9966/petclinic/api/pets/,3,1,0,0,0
1538058301695,5,GetAll Owners Request,200,,Load Tests 1-48,text,true,,3242,140,6,8,http://10.0.10.10:9966/petclinic/api/owners/,5,0,0
1538058301692,8,GetAll Owners Request,200,,Load Tests 1-47,text,true,,3242,140,6,8,http://10.0.10.10:9966/petclinic/api/owners/,8,0,0
1538058301692,9,GetAll Pets Request,200,,Load Tests 1-45,text,true,,3508,138,6,8,http://10.0.10.10:9966/petclinic/api/pets/,9,1,0,0,0
1538058301697,7,GetAll Pets Request,200,,Load Tests 1-46,text,true,,3508,138,6,8,http://10.0.10.10:9966/petclinic/api/pets/,6,1,0,0,0
1538058301698,6,GetAll Pets Request,200,,Load Tests 1-49,text,true,,3508,138,6,8,http://10.0.10.10:9966/petclinic/api/pets/,5,1,0,0,0
1538058301698,7,GetAll Owners Request,200,,Load Tests 1-50,text,true,,3242,140,6,8,http://10.0.10.10:9966/petclinic/api/owners/,7,0,2
1538058301700,5,GetAll Pets Request,200,,Load Tests 1-47,text,true,,3508,138,6,8,http://10.0.10.10:9966/petclinic/api/pets/,5,1,0,0,0
1538058301700,8,GetAll Pets Request,200,,Load Tests 1-48,text,true,,3508,138,6,8,http://10.0.10.10:9966/petclinic/api/pets/,8,1,0,0,0
1538058301701,8,GetAll Owners Request,200,,Load Tests 1-45,text,true,,3242,140,6,8,http://10.0.10.10:9966/petclinic/api/owners/,8,0,1
1538058301705,7,GetAll Pets Request,200,,Load Tests 1-50,text,true,,3508,138,7,9,http://10.0.10.10:9966/petclinic/api/pets/,7,1,0,0,0
1538058301704,10,GetAll Owners Request,200,,Load Tests 1-46,text,true,,3242,140,7,9,http://10.0.10.10:9966/petclinic/api/owners/,10,0,2
1538058301710,4,GetAll Owners Request,200,,Load Tests 1-44,text,true,,3242,140,7,9,http://10.0.10.10:9966/petclinic/api/owners/,4,0,1
1538058301708,7,GetAll Owners Request,200,,Load Tests 1-48,text,true,,3242,140,7,9,http://10.0.10.10:9966/petclinic/api/owners/,7,0,0
1538058301705,11,GetAll Owners Request,200,,Load Tests 1-47,text,true,,3242,140,7,9,http://10.0.10.10:9966/petclinic/api/owners/,11,0,1
1538058301704,13,GetAll Owners Request,200,,Load Tests 1-49,text,true,,3242,140,7,9,http://10.0.10.10:9966/petclinic/api/owners/,13,0,2
1538058301709,10,GetAll Pets Request,200,,Load Tests 1-45,text,true,,3508,138,7,9,http://10.0.10.10:9966/petclinic/api/pets/,10,1,0,0,0
1538058301714,6,GetAll Pets Request,200,,Load Tests 1-46,text,true,,3508,138,7,9,http://10.0.10.10:9966/petclinic/api/pets/,6,1,0,0,0
1538058301714,7,GetAll Pets Request,200,,Load Tests 1-44,text,true,,3508,138,7,9,http://10.0.10.10:9966/petclinic/api/pets/,7,1,0,0,0
1538058301715,8,GetAll Pets Request,200,,Load Tests 1-48,text,true,,3508,138,7,9,http://10.0.10.10:9966/petclinic/api/pets/,8,1,0,0,0
1538058301716,11,GetAll Pets Request,200,,Load Tests 1-47,text,true,,3508,138,7,9,http://10.0.10.10:9966/petclinic/api/pets/,10,1,0,0,0
1538058301720,7,GetAll Owners Request,200,,Load Tests 1-46,text,true,,3242,140,7,9,http://10.0.10.10:9966/petclinic/api/owners/,7,0,1
1538058301717,13,GetAll Pets Request,200,,Load Tests 1-49,text,true,,3508,138,7,9,http://10.0.10.10:9966/petclinic/api/pets/,12,1,0,0,0
1538058301723,7,GetAll Owners Request,200,,Load Tests 1-48,text,true,,3242,140,7,9,http://10.0.10.10:9966/petclinic/api/owners/,7,0,1
1538058301727,5,GetAll Pets Request,200,,Load Tests 1-46,text,true,,3508,138,7,9,http://10.0.10.10:9966/petclinic/api/pets/,5,1,0,0,0
1538058301712,20,GetAll Owners Request,200,,Load Tests 1-50,text,true,,3242,140,7,9,http://10.0.10.10:9966/petclinic/api/owners/,20,0,1
1538058301730,4,GetAll Pets Request,200,,Load Tests 1-48,text,true,,3508,138,7,10,http://10.0.10.10:9966/petclinic/api/pets/,4,1,0,0,0
1538058301732,4,GetAll Pets Request,200,,Load Tests 1-50,text,true,,3508,138,7,10,http://10.0.10.10:9966/petclinic/api/pets/,4,1,0,0,0
1538058301734,4,GetAll Owners Request,200,,Load Tests 1-48,text,true,,3242,140,7,10,http://10.0.10.10:9966/petclinic/api/owners/,4,0,0
1538058301732,7,GetAll Owners Request,200,,Load Tests 1-46,text,true,,3242,140,7,10,http://10.0.10.10:9966/petclinic/api/owners/,6,0,0
1538058301730,9,GetAll Owners Request,200,,Load Tests 1-49,text,true,,3242,140,7,10,http://10.0.10.10:9966/petclinic/api/owners/,9,0,1
1538058301721,20,GetAll Owners Request,200,,Load Tests 1-44,text,true,,3242,140,7,10,http://10.0.10.10:9966/petclinic/api/owners/,19,0,1
1538058301739,4,GetAll Pets Request,200,,Load Tests 1-49,text,true,,3508,138,7,10,http://10.0.10.10:9966/petclinic/api/pets/,4,1,0,0,0
1538058301741,3,GetAll Pets Request,200,,Load Tests 1-44,text,true,,3508,138,7,10,http://10.0.10.10:9966/petclinic/api/pets/,3,1,0,0,0
1538058301739,8,GetAll Pets Request,200,,Load Tests 1-46,text,true,,3508,138,7,10,http://10.0.10.10:9966/petclinic/api/pets/,8,1,0,0,0
1538058301738,9,GetAll Pets Request,200,,Load Tests 1-48,text,true,,3508,138,7,10,http://10.0.10.10:9966/petclinic/api/pets/,9,1,0,0,0
1538058301727,21,GetAll Owners Request,200,,Load Tests 1-47,text,true,,3242,140,7,10,http://10.0.10.10:9966/petclinic/api/owners/,21,0,1
1538058301736,15,GetAll Owners Request,200,,Load Tests 1-50,text,true,,3242,140,8,11,http://10.0.10.10:9966/petclinic/api/owners/,14,0,0
1538058301719,33,GetAll Owners Request,200,,Load Tests 1-45,text,true,,3242,140,8,11,http://10.0.10.10:9966/petclinic/api/owners/,33,0,1
1538058301748,4,GetAll Pets Request,200,,Load Tests 1-47,text,true,,3508,138,8,11,http://10.0.10.10:9966/petclinic/api/pets/,4,1,0,0,0
1538058301743,13,GetAll Owners Request,200,,Load Tests 1-49,text,true,,3242,140,8,11,http://10.0.10.10:9966/petclinic/api/owners/,13,0,1
1538058301747,11,GetAll Owners Request,200,,Load Tests 1-48,text,true,,3242,140,8,11,http://10.0.10.10:9966/petclinic/api/owners/,11,0,1
1538058301747,12,GetAll Owners Request,200,,Load Tests 1-46,text,true,,3242,140,8,11,http://10.0.10.10:9966/petclinic/api/owners/,12,0,0
1538058301744,15,GetAll Owners Request,200,,Load Tests 1-44,text,true,,3242,140,8,11,http://10.0.10.10:9966/petclinic/api/owners/,15,0,0
1538058301751,11,GetAll Pets Request,200,,Load Tests 1-50,text,true,,3508,138,8,11,http://10.0.10.10:9966/petclinic/api/pets/,11,1,0,0,0
1538058301750,13,GetAll Owners Request,200,,Load Tests 1-43,text,true,,3242,140,8,11,http://10.0.10.10:9966/petclinic/api/owners/,12,0,1
1538058301759,5,GetAll Pets Request,200,,Load Tests 1-44,text,true,,3508,138,8,11,http://10.0.10.10:9966/petclinic/api/pets/,5,1,0,0,0
1538058301759,6,GetAll Pets Request,200,,Load Tests 1-46,text,true,,3508,138,8,11,http://10.0.10.10:9966/petclinic/api/pets/,5,1,0,0,0
1538058301752,14,GetAll Owners Request,200,,Load Tests 1-47,text,true,,3242,140,8,11,http://10.0.10.10:9966/petclinic/api/owners/,14,0,1
1538058301756,11,GetAll Pets Request,200,,Load Tests 1-49,text,true,,3508,138,8,11,http://10.0.10.10:9966/petclinic/api/pets/,11,1,0,0,0
1538058301766,4,GetAll Pets Request,200,,Load Tests 1-47,text,true,,3508,138,8,11,http://10.0.10.10:9966/petclinic/api/pets/,4,1,0,0,0
1538058301752,21,GetAll Pets Request,200,,Load Tests 1-45,text,true,,3508,138,8,11,http://10.0.10.10:9966/petclinic/api/pets/,21,1,0,0,0
1538058301763,10,GetAll Pets Request,200,,Load Tests 1-43,text,true,,3508,138,8,11,http://10.0.10.10:9966/petclinic/api/pets/,10,1,0,0,0
